plant1_train.mea_ddhr,plant1_train.tem_in_loc1,plant1_train.hum_in_loc1,plant1_train.tem_coil_loc1,plant1_train.tem_in_loc2,plant1_train.hum_in_loc2,plant1_train.tem_coil_loc2,plant1_train.tem_in_loc3,plant1_train.hum_in_loc3,plant1_train.tem_coil_loc3,plant1_train.tem_out_loc1,plant1_train.hum_out_loc1,temp_24,hum_24,temp_48,hum_48,plant1_train.cond_loc1,plant1_train.cond_loc2,plant1_train.cond_loc3
2017-08-07 18:00:00,34.51,44.72,32.46,33.69,43.04,31.54,32.53,49.02,31.16,29.14,56.87,28.0,80,32.0,60,0.0,0.0,0.0
2017-08-07 21:00:00,32.37,56.59,31.66,32.22,53.39,31.24,30.82,59.16,30.86,27.37,71.98,26.0,90,29.0,70,0.0,0.0,0.0
2017-08-08 12:00:00,31.64,58.18,31.09,31.18,58.88,30.78,30.6,60.04,30.32,30.12,58.7,30.0,65,28.0,80,0.0,0.0,0.0
2017-08-08 15:00:00,32.95,54.88,31.47,32.44,54.58,30.89,31.28,58.64,30.55,29.75,60.87,31.0,65,30.0,70,0.0,0.0,0.0
2017-08-08 18:00:00,31.86,59.25,31.12,31.95,57.39,30.67,30.48,63.34,30.28,27.09,74.51,29.0,70,31.0,65,0.0,0.0,0.0
2017-08-08 21:00:00,31.73,59.43,31.05,30.73,61.42,30.63,29.38,66.82,29.98,26.51,76.5,25.0,85,29.0,70,0.0,0.0,0.0
2017-08-09 12:00:00,30.51,57.05,30.36,29.81,58.91,29.9,28.83,62.64,29.41,27.8,64.38,31.0,65,27.0,80,0.0,0.0,0.0
2017-08-09 15:00:00,31.43,53.02,30.51,30.79,54.03,30.09,29.81,57.42,29.64,27.92,60.1,30.0,70,30.0,65,0.0,0.0,0.0
2017-08-09 18:00:00,31.7,53.02,30.67,30.88,55.07,30.05,29.78,59.65,29.64,28.01,63.74,28.0,75,31.0,65,0.0,0.0,0.0
2017-08-09 21:00:00,31.34,57.11,30.51,29.47,62.97,29.98,28.19,67.77,29.14,25.51,75.98,25.0,85,29.0,70,0.0,0.0,0.0
2017-08-10 12:00:00,30.48,64.71,29.79,29.6,67.12,29.22,28.5,71.83,28.68,27.58,73.69,30.0,70,27.0,70,0.0,0.0,0.0
2017-08-10 15:00:00,31.58,61.69,30.13,31.0,62.73,29.29,29.99,66.21,29.02,28.22,70.12,31.0,65,30.0,60,0.0,0.0,0.0
2017-08-10 18:00:00,32.13,60.07,30.36,31.09,62.97,29.37,29.87,67.4,28.99,27.19,75.06,29.0,70,31.0,60,0.0,0.0,0.0
2017-08-10 21:00:00,30.97,65.11,29.98,30.21,67.09,29.29,29.17,71.21,28.8,26.09,82.26,25.0,80,29.0,65,0.0,0.0,0.0
2017-08-11 12:00:00,31.06,64.44,29.64,30.73,64.44,29.22,29.93,67.7,28.8,30.09,65.38,30.0,65,26.0,75,0.0,0.0,0.0
2017-08-11 15:00:00,32.31,58.7,30.25,31.83,59.43,29.33,30.97,62.27,29.22,29.87,63.25,31.0,55,30.0,60,0.0,0.0,0.0
2017-08-11 18:00:00,32.56,54.67,30.55,31.37,57.69,29.67,30.54,59.71,29.25,28.59,61.66,29.0,70,30.0,60,0.0,0.0,0.0
2017-08-11 21:00:00,31.55,59.68,30.17,30.24,63.0,29.52,29.14,67.46,28.99,26.82,73.99,25.0,85,28.0,65,0.0,0.0,0.0
2017-08-12 12:00:00,31.37,54.55,29.94,31.15,53.91,29.52,30.73,55.22,29.18,31.7,52.26,30.0,60,24.0,75,0.0,0.0,0.0
2017-08-12 15:00:00,32.44,49.88,30.17,32.28,48.05,29.64,31.64,49.63,29.48,31.12,49.05,31.0,55,26.0,70,0.0,0.0,0.0
2017-08-12 18:00:00,32.83,49.27,30.51,32.31,50.31,29.83,31.67,52.72,29.6,29.87,56.2,28.0,65,26.0,80,0.0,0.0,0.0
2017-08-12 21:00:00,31.95,56.38,30.4,31.34,57.51,29.75,30.3,61.75,29.48,27.19,72.31,25.0,75,25.0,80,0.0,0.0,0.0
2017-08-13 12:00:00,29.99,54.37,29.56,29.63,54.06,29.22,29.02,56.35,28.91,27.28,59.1,25.0,80,24.0,85,0.0,0.0,0.0
2017-08-13 15:00:00,30.12,55.68,29.79,29.63,55.68,29.18,28.93,58.15,28.8,27.06,62.67,25.0,80,25.0,85,0.0,0.0,0.0
2017-08-13 18:00:00,30.15,55.86,29.64,29.72,54.67,29.22,28.86,56.38,28.91,26.76,60.84,24.0,80,27.0,75,0.0,0.0,0.0
2017-08-13 21:00:00,29.78,55.68,29.6,28.8,58.06,29.14,27.98,60.81,28.72,26.0,65.48,23.0,80,26.0,80,0.0,0.0,0.0
2017-08-14 12:00:00,27.67,69.66,28.22,26.82,72.04,27.96,25.84,75.7,27.42,23.55,84.1,26.0,85,25.0,80,0.0,0.0,0.0
2017-08-14 15:00:00,27.43,71.76,27.92,26.64,73.44,27.96,25.78,76.92,27.12,22.94,87.06,27.0,85,27.0,75,0.0,0.0,0.0
2017-08-14 18:00:00,27.61,70.73,27.8,26.51,74.57,27.46,25.63,78.79,27.04,23.68,85.44,25.0,85,27.0,75,0.0,0.0,0.0
2017-08-14 21:00:00,27.64,70.94,27.77,26.45,75.06,27.46,25.6,78.36,26.96,22.97,87.97,24.0,85,26.0,75,0.0,0.0,0.0
2017-08-15 12:00:00,27.12,72.1,26.89,26.3,74.82,26.66,25.42,77.63,26.05,23.74,82.3,26.0,80,24.0,85,0.0,0.0,0.0
2017-08-15 15:00:00,27.52,74.24,26.81,26.73,77.11,26.54,25.69,81.56,26.09,23.64,88.03,28.0,75,26.0,85,0.0,0.0,0.0
2017-08-15 18:00:00,27.52,75.24,26.7,26.58,78.27,26.47,25.78,81.87,26.16,23.95,87.36,27.0,75,28.0,80,0.0,0.0,0.0
2017-08-15 21:00:00,27.58,73.72,26.66,26.45,77.81,26.12,25.57,82.17,26.05,23.8,87.67,25.0,80,27.0,80,0.0,0.0,0.0
2017-08-16 12:00:00,28.83,67.58,27.08,27.98,70.27,26.28,27.43,72.56,26.16,26.7,71.79,26.0,85,25.0,85,0.0,0.0,0.0
2017-08-16 15:00:00,28.99,70.39,27.04,28.38,71.86,26.47,27.8,74.24,26.58,27.37,71.76,28.0,75,27.0,75,0.0,0.0,0.0
2017-08-16 18:00:00,29.29,69.41,27.27,28.8,70.24,26.66,28.16,72.53,26.7,27.67,70.79,27.0,80,27.0,75,0.0,0.0,0.0
2017-08-16 21:00:00,29.05,68.65,27.27,28.62,69.41,26.7,27.28,74.63,26.58,24.77,81.87,24.0,85,26.0,80,0.0,0.0,0.0
2017-08-17 12:00:00,28.89,65.72,27.35,28.59,66.09,26.85,27.77,69.2,26.81,27.64,65.87,27.0,80,25.0,85,0.0,0.0,0.0
2017-08-17 15:00:00,29.75,61.17,27.77,29.54,61.29,27.04,28.44,68.25,26.93,27.22,70.91,27.0,80,27.0,75,0.0,0.0,0.0
2017-08-17 18:00:00,30.67,56.96,28.3,30.33,57.75,27.27,28.86,65.05,27.19,26.76,72.19,26.0,80,26.0,80,0.0,0.0,0.0
2017-08-17 21:00:00,29.66,62.24,27.96,28.89,63.52,27.27,27.31,69.78,26.7,24.56,78.54,24.0,90,26.0,80,0.0,0.0,0.0
2017-08-18 12:00:00,28.8,67.52,27.65,28.32,67.95,27.08,27.28,71.95,26.74,27.58,66.97,27.0,80,24.0,85,0.0,0.0,0.0
2017-08-18 15:00:00,29.14,65.72,27.69,28.71,66.54,27.0,27.7,69.96,26.66,26.85,69.26,27.0,80,26.0,80,0.0,0.0,0.0
2017-08-18 18:00:00,29.38,63.58,27.88,28.96,64.53,27.23,28.01,68.5,27.0,27.22,69.14,26.0,80,25.0,85,0.0,0.0,0.0
2017-08-18 21:00:00,28.99,68.32,27.69,28.1,71.09,27.08,27.0,75.09,26.58,24.56,83.73,24.0,90,24.0,85,0.0,0.0,0.0
2017-08-19 12:00:00,28.89,69.11,27.54,28.62,69.72,26.96,28.22,71.28,26.89,28.65,66.88,25.0,85,24.0,85,0.0,0.0,0.0
2017-08-19 15:00:00,29.81,65.96,27.73,29.51,65.96,27.27,29.11,66.94,27.23,29.02,64.26,25.0,85,27.0,80,0.0,0.0,0.0
2017-08-19 18:00:00,29.81,69.72,27.69,29.57,68.77,27.38,28.71,70.51,27.27,27.92,68.35,25.0,85,27.0,85,0.0,0.0,0.0
2017-08-19 21:00:00,29.32,69.35,27.84,28.35,71.06,27.27,27.7,72.53,27.04,25.26,78.33,24.0,90,27.0,85,0.0,0.0,0.0
2017-08-20 12:00:00,28.16,73.41,27.42,26.91,77.29,26.66,26.12,81.11,26.43,25.11,80.74,26.0,90,26.0,90,0.0,0.0,0.0
2017-08-20 15:00:00,29.11,70.3,27.61,28.19,72.19,26.89,27.52,74.63,26.81,27.31,72.19,27.0,85,29.0,80,0.0,0.0,0.0
2017-08-20 18:00:00,29.17,69.87,27.65,28.32,72.01,26.89,27.61,75.09,26.74,26.18,78.75,26.0,85,30.0,75,0.0,0.0,0.0
2017-08-20 21:00:00,28.68,74.24,27.57,27.49,78.57,26.85,26.73,81.96,26.62,24.38,90.57,24.0,90,28.0,80,0.0,0.0,0.0
2017-08-21 12:00:00,28.77,71.43,27.35,28.28,72.22,26.74,27.64,75.67,26.66,27.31,74.11,29.0,75,27.0,90,0.0,0.0,0.0
2017-08-21 15:00:00,29.93,68.35,27.65,29.57,68.62,27.04,29.2,70.39,27.31,29.66,66.39,29.0,75,28.0,85,0.0,0.0,0.0
2017-08-21 18:00:00,29.99,68.13,27.69,29.32,69.08,27.12,28.86,71.43,27.23,27.86,71.34,28.0,75,28.0,85,0.0,0.0,0.0
2017-08-21 21:00:00,29.26,71.58,27.69,28.41,73.96,27.16,27.43,78.21,27.0,25.11,85.62,24.0,90,27.0,90,0.0,0.0,0.0
2017-08-22 12:00:00,30.51,64.53,27.84,29.96,66.33,27.31,29.41,69.47,27.46,28.16,71.28,28.0,85,27.0,95,0.0,0.0,0.0
2017-08-22 15:00:00,31.55,53.3,28.38,31.21,57.17,27.69,30.15,59.95,27.77,28.89,61.51,29.0,85,27.0,90,0.0,0.0,0.0
2017-08-22 18:00:00,31.58,57.45,28.68,30.97,58.15,27.88,29.87,61.72,27.92,27.86,66.79,28.0,85,27.0,90,0.0,0.0,0.0
2017-08-22 21:00:00,30.79,63.46,28.49,29.9,65.29,27.84,28.68,69.99,27.57,26.15,79.33,26.0,90,26.0,95,0.0,0.0,0.0
2017-08-23 12:00:00,30.79,75.79,28.61,30.39,77.5,28.07,30.36,76.95,28.38,32.01,68.77,28.0,90,24.0,85,0.0,0.0,0.0
2017-08-23 15:00:00,31.86,69.32,29.14,31.73,68.32,28.41,31.21,70.27,28.53,32.04,64.59,28.0,90,29.0,55,0.0,0.0,0.0
2017-08-23 18:00:00,31.34,72.28,29.06,31.15,71.58,28.49,30.6,73.75,28.49,29.87,73.72,26.0,90,30.0,50,0.0,0.0,0.0
2017-08-23 21:00:00,30.7,74.88,28.91,30.76,73.2,28.64,29.66,77.14,28.41,28.19,81.41,23.0,90,26.0,70,0.0,0.0,0.0
2017-08-24 12:00:00,31.25,72.34,29.37,31.18,70.6,29.14,30.67,72.41,29.1,31.37,67.34,29.0,55,24.0,65,0.0,0.0,0.0
2017-08-24 15:00:00,30.7,75.98,29.29,30.82,73.57,28.99,29.93,77.11,28.87,28.53,81.65,30.0,50,27.0,40,0.0,0.0,0.0
2017-08-24 18:00:00,29.63,74.3,28.8,29.84,73.9,28.95,28.62,77.44,28.61,26.18,84.25,26.0,65,27.0,40,0.0,0.0,0.0
2017-08-24 21:00:00,29.05,67.64,28.64,29.05,68.22,28.83,28.01,71.67,28.45,25.38,78.05,23.0,85,25.0,60,0.0,0.0,0.0
2017-08-25 12:00:00,30.21,61.75,28.49,29.9,61.6,28.53,28.93,61.97,28.22,29.29,56.9,27.0,35,22.0,75,0.0,0.0,0.0
2017-08-25 15:00:00,31.76,33.36,29.48,31.52,35.2,28.95,30.7,36.11,28.68,30.3,34.34,27.0,45,26.0,50,0.0,0.0,0.0
2017-08-25 18:00:00,31.15,45.15,29.41,30.85,43.35,28.91,29.9,48.84,28.53,27.61,51.89,25.0,60,26.0,55,0.0,0.0,0.0
2017-08-25 21:00:00,29.72,57.08,28.95,29.66,54.49,28.8,28.5,57.75,28.22,25.72,65.17,21.0,80,24.0,65,0.0,0.0,0.0
2017-08-26 12:00:00,30.76,25.12,29.14,30.63,25.73,28.87,29.41,28.39,28.38,28.53,27.87,27.0,50,23.0,75,0.0,0.0,0.0
2017-08-26 15:00:00,31.43,27.81,29.44,31.37,27.32,29.1,30.09,29.85,28.53,27.83,31.35,27.0,55,27.0,65,0.0,0.0,0.0
2017-08-26 18:00:00,31.12,30.77,29.56,30.82,27.63,29.1,29.35,32.33,28.61,26.36,36.32,25.0,65,27.0,65,0.0,0.0,0.0
2017-08-26 21:00:00,29.6,38.0,29.1,28.99,37.33,29.02,27.8,41.15,28.19,22.09,57.72,21.0,90,25.0,85,0.0,0.0,0.0
2017-08-27 12:00:00,28.19,51.31,27.88,27.95,52.14,27.96,27.31,52.14,27.35,27.77,44.14,27.0,65,22.0,80,0.0,0.0,0.0
2017-08-27 15:00:00,29.41,40.51,28.26,28.89,41.36,28.15,28.07,44.81,27.46,26.48,49.66,27.0,70,25.0,55,0.0,0.0,0.0
2017-08-27 18:00:00,29.26,45.15,28.22,28.71,45.94,28.07,27.61,50.24,27.35,25.78,55.31,24.0,85,25.0,50,0.0,0.0,0.0
2017-08-27 21:00:00,28.38,54.7,27.96,27.49,51.31,27.92,26.85,52.41,27.19,23.52,59.92,22.0,90,22.0,55,0.0,0.0,0.0
2017-08-28 12:00:00,28.16,62.79,27.38,27.8,62.24,27.04,27.55,64.68,26.77,27.74,61.94,24.0,45,19.0,70,0.0,0.0,0.0
2017-08-28 15:00:00,29.02,61.9,27.31,28.47,62.58,27.16,27.89,64.41,27.0,27.95,61.51,24.0,45,21.0,65,0.0,0.0,0.0
2017-08-28 18:00:00,28.47,70.02,27.16,27.7,71.58,27.0,26.27,73.87,26.43,20.99,88.13,20.0,45,22.0,60,0.0,0.0,0.0
2017-08-28 21:00:00,27.49,60.35,27.0,25.75,65.51,26.62,24.16,70.97,26.05,20.41,84.4,18.0,55,21.0,70,0.0,0.0,0.0
2017-08-29 12:00:00,27.28,29.67,26.7,27.43,28.75,26.47,25.63,34.13,25.82,23.34,34.28,21.0,55,22.0,80,0.0,0.0,0.0
2017-08-29 15:00:00,28.1,30.59,26.89,27.67,29.73,26.51,26.09,33.36,25.78,22.61,34.4,23.0,60,26.0,60,0.0,0.0,0.0
2017-08-29 18:00:00,27.43,27.53,26.77,27.28,27.08,26.39,25.6,30.83,25.74,22.06,34.13,22.0,70,26.0,45,0.0,0.0,0.0
2017-08-29 21:00:00,25.81,31.78,26.09,25.87,31.04,26.2,24.53,33.91,25.55,20.84,40.23,19.0,85,23.0,60,0.0,0.0,0.0
2017-08-30 12:00:00,25.9,33.64,25.86,24.8,32.81,25.32,23.55,35.78,24.48,20.78,38.92,25.0,50,21.0,70,0.0,0.0,0.0
2017-08-30 15:00:00,27.0,38.61,25.97,26.12,38.22,25.32,24.93,42.19,24.75,23.28,45.02,26.0,45,25.0,55,0.0,0.0,0.0
2017-08-30 18:00:00,27.4,48.57,26.05,26.54,47.47,25.67,25.38,52.41,24.87,23.19,57.84,23.0,50,26.0,50,0.0,0.0,0.0
2017-08-30 21:00:00,26.91,54.88,25.78,25.75,57.88,25.29,24.65,60.35,24.64,20.71,74.57,19.0,70,23.0,60,0.0,0.0,0.0
2017-08-31 12:00:00,27.4,51.8,25.78,26.97,52.66,25.29,25.9,56.41,24.79,25.45,53.79,25.0,50,21.0,70,0.0,0.0,0.0
2017-08-31 15:00:00,28.65,49.51,26.35,28.13,48.72,25.4,27.0,52.93,25.09,25.57,53.42,27.0,45,25.0,55,0.0,0.0,0.0
2017-08-31 18:00:00,28.35,52.44,26.58,28.1,50.98,25.78,26.82,55.4,25.06,24.8,60.04,24.0,60,27.0,50,0.0,0.0,0.0
2017-08-31 21:00:00,27.89,51.16,26.35,27.12,52.2,25.63,26.03,56.32,24.98,23.98,61.29,20.0,80,24.0,60,0.0,0.0,0.0
2017-09-01 12:00:00,27.46,40.54,26.2,27.4,39.71,25.51,26.45,43.01,25.06,25.57,40.32,26.0,55,22.0,65,0.0,0.0,0.0
2017-09-01 15:00:00,29.14,34.49,26.81,28.71,34.92,25.9,27.7,36.94,25.4,26.42,37.27,27.0,50,27.0,55,0.0,0.0,0.0
2017-09-01 18:00:00,29.47,46.67,27.16,28.5,46.18,26.05,27.31,51.07,25.55,25.08,57.23,24.0,65,27.0,55,0.0,0.0,0.0
2017-09-01 21:00:00,28.25,51.74,26.81,27.55,51.16,26.05,26.48,54.79,25.36,24.01,61.6,20.0,80,24.0,65,0.0,0.0,0.0
2017-09-02 12:00:00,27.55,48.75,26.32,27.4,47.37,25.78,26.76,49.94,25.21,27.52,45.48,27.0,55,22.0,75,0.0,0.0,0.0
2017-09-02 15:00:00,29.17,42.03,26.81,28.71,42.09,25.97,27.89,44.05,25.59,27.28,42.64,27.0,55,26.0,60,0.0,0.0,0.0
2017-09-02 18:00:00,29.02,41.88,26.89,28.68,42.03,26.05,27.77,43.99,25.67,26.82,44.23,24.0,65,27.0,50,0.0,0.0,0.0
2017-09-02 21:00:00,28.41,51.56,26.85,27.58,52.17,26.12,26.54,57.72,25.44,24.01,65.42,20.0,85,24.0,70,0.0,0.0,0.0
2017-09-03 12:00:00,27.8,47.25,26.24,27.49,46.79,25.74,27.03,48.47,25.44,28.04,42.03,27.0,50,21.0,75,0.0,0.0,0.0
2017-09-03 15:00:00,29.54,41.45,26.96,28.89,42.49,26.09,28.16,44.54,25.71,26.97,46.25,28.0,50,23.0,70,0.0,0.0,0.0
2017-09-03 18:00:00,29.35,50.43,27.0,28.59,50.49,26.16,27.83,54.55,25.82,26.15,59.55,26.0,70,23.0,75,0.0,0.0,0.0
2017-09-03 21:00:00,28.35,61.54,26.85,27.67,59.58,26.2,26.85,64.1,25.71,24.38,73.11,21.0,80,21.0,80,0.0,0.0,0.0
2017-09-04 12:00:00,27.83,39.41,26.54,27.46,40.02,26.05,27.0,39.47,25.67,27.92,33.64,23.0,75,22.0,90,0.0,0.0,0.0
2017-09-04 15:00:00,29.38,35.84,27.12,28.96,35.93,26.16,28.41,38.22,25.97,28.25,34.31,23.0,75,23.0,85,0.0,0.0,0.0
2017-09-04 18:00:00,29.32,41.67,27.0,28.86,38.86,26.35,28.22,41.03,25.97,27.43,37.33,21.0,85,23.0,80,0.0,0.0,0.0
2017-09-04 21:00:00,28.22,43.68,26.89,27.28,41.45,26.35,26.7,44.2,25.86,24.16,49.39,21.0,85,21.0,80,0.0,0.0,0.0
2017-09-05 12:00:00,26.39,58.36,25.97,25.63,60.04,25.4,25.05,61.94,25.25,23.43,64.77,22.0,85,22.0,85,0.0,0.0,0.0
2017-09-05 15:00:00,26.51,59.65,25.9,25.66,61.57,25.44,25.02,63.03,25.13,23.34,65.72,21.0,80,25.0,70,0.0,0.0,0.0
2017-09-05 18:00:00,26.64,60.87,25.97,25.87,62.33,25.4,25.02,64.71,25.13,22.85,69.2,19.0,80,25.0,65,0.0,0.0,0.0
2017-09-05 21:00:00,26.58,60.93,26.01,25.35,64.32,25.4,24.84,65.02,25.02,22.58,72.25,18.0,85,24.0,70,0.0,0.0,0.0
2017-09-06 12:00:00,25.57,68.22,25.02,24.74,71.15,24.67,24.22,72.34,24.52,22.88,74.79,25.0,70,23.0,80,0.0,0.0,0.0
2017-09-06 15:00:00,26.18,56.17,25.32,25.26,53.66,24.83,24.77,53.79,24.56,23.03,49.45,25.0,65,27.0,65,0.0,0.0,0.0
2017-09-06 18:00:00,26.15,55.89,25.32,24.87,59.4,24.67,24.22,63.1,24.45,21.45,74.02,24.0,70,27.0,50,0.0,0.0,0.0
2017-09-06 21:00:00,25.69,63.49,25.09,23.98,69.14,24.45,22.97,72.31,24.06,19.8,84.77,20.0,85,24.0,70,0.0,0.0,0.0
2017-09-07 12:00:00,26.7,61.29,24.83,26.12,62.03,24.29,25.69,63.89,24.26,24.87,62.76,26.0,60,22.0,85,0.0,0.0,0.0
2017-09-07 15:00:00,28.19,56.59,25.44,27.55,57.88,24.64,27.12,59.52,24.83,26.0,59.13,27.0,50,27.0,60,0.0,0.0,0.0
2017-09-07 18:00:00,28.38,55.07,25.82,27.8,56.75,24.79,26.94,59.19,24.79,24.99,62.48,24.0,65,28.0,55,0.0,0.0,0.0
2017-09-07 21:00:00,27.28,60.38,25.51,26.15,63.71,24.71,25.32,66.51,24.45,21.48,79.37,20.0,85,25.0,70,0.0,0.0,0.0
2017-09-08 12:00:00,26.45,65.87,24.98,26.03,67.61,24.48,25.48,69.96,24.29,26.39,58.61,26.0,65,21.0,90,0.0,0.0,0.0
2017-09-08 15:00:00,28.89,47.59,26.16,27.95,49.3,24.98,27.67,51.25,24.94,26.76,51.74,28.0,60,25.0,70,0.0,0.0,0.0
2017-09-08 18:00:00,29.02,48.53,26.24,27.8,49.02,25.13,27.19,53.36,24.94,25.38,59.43,25.0,70,26.0,65,0.0,0.0,0.0
2017-09-08 21:00:00,27.89,61.42,25.82,26.85,61.42,25.13,26.06,65.26,24.79,23.58,74.42,20.0,90,24.0,80,0.0,0.0,0.0
2017-09-09 12:00:00,27.46,62.55,25.59,26.82,63.8,24.94,26.39,66.45,24.71,26.54,61.2,26.0,65,20.0,85,0.0,0.0,0.0
2017-09-09 15:00:00,29.35,60.35,26.54,28.07,62.88,25.25,27.4,65.66,25.02,26.54,65.42,27.0,65,22.0,85,0.0,0.0,0.0
2017-09-09 18:00:00,28.41,65.81,26.2,27.98,65.69,25.4,26.82,69.99,24.98,24.47,76.74,24.0,75,24.0,75,0.0,0.0,0.0
2017-09-09 21:00:00,27.49,58.67,26.05,26.42,64.13,25.29,25.57,65.87,24.75,23.06,70.88,22.0,85,23.0,75,0.0,0.0,0.0
2017-09-10 12:00:00,26.42,68.86,25.4,25.75,70.82,24.87,25.17,73.44,24.41,24.9,71.4,21.0,85,23.0,75,0.0,0.0,0.0
2017-09-10 15:00:00,27.0,67.55,25.44,26.27,68.86,24.98,25.9,68.96,24.64,25.38,66.42,23.0,75,26.0,60,0.0,0.0,0.0
2017-09-10 18:00:00,27.19,66.36,25.59,26.45,67.16,24.98,25.72,69.99,24.64,24.74,71.64,23.0,75,26.0,50,0.0,0.0,0.0
2017-09-10 21:00:00,26.82,68.56,25.44,26.0,70.15,24.9,25.26,72.59,24.56,23.68,77.05,22.0,80,23.0,50,0.0,0.0,0.0
2017-09-11 12:00:00,25.23,66.61,24.83,23.95,70.85,24.22,22.91,74.66,23.76,21.54,78.94,26.0,60,21.0,60,0.0,0.0,0.0
2017-09-11 15:00:00,26.18,62.36,24.98,25.26,65.2,24.33,24.44,68.53,24.1,23.58,68.13,26.0,50,24.0,45,0.0,0.0,0.0
2017-09-11 18:00:00,26.82,59.74,25.21,26.18,60.65,24.56,25.17,65.17,24.26,23.52,68.5,23.0,50,24.0,45,0.0,0.0,0.0
2017-09-11 21:00:00,26.33,59.58,25.13,25.6,61.08,24.33,24.84,64.44,24.22,23.58,67.46,20.0,60,22.0,55,0.0,0.0,0.0
2017-09-12 12:00:00,27.0,59.4,25.21,27.0,60.16,24.9,26.27,62.91,24.41,26.42,56.81,23.0,45,19.0,75,0.0,0.0,0.0
2017-09-12 15:00:00,27.8,44.66,25.71,27.95,44.23,25.09,26.73,50.43,24.67,24.87,52.9,24.0,45,25.0,50,0.0,0.0,0.0
2017-09-12 18:00:00,27.52,40.51,25.82,27.46,42.4,25.13,26.39,45.09,24.75,24.99,46.34,21.0,55,26.0,50,0.0,0.0,0.0
2017-09-12 21:00:00,26.42,36.2,25.48,26.48,37.24,25.02,25.72,40.38,24.67,24.56,35.26,17.0,75,23.0,65,0.0,0.0,0.0
2017-09-13 12:00:00,26.85,39.53,25.17,26.94,40.48,25.21,26.0,42.03,24.56,25.69,37.45,25.0,55,21.0,65,0.0,0.0,0.0
2017-09-13 15:00:00,27.55,37.27,25.59,27.86,34.68,25.4,26.67,38.58,24.94,24.26,44.14,26.0,50,25.0,55,0.0,0.0,0.0
2017-09-13 18:00:00,26.48,41.06,25.4,26.97,38.77,25.32,25.9,43.44,24.71,23.37,51.04,23.0,65,26.0,50,0.0,0.0,0.0
2017-09-13 21:00:00,25.14,56.47,24.71,25.75,51.07,25.32,25.17,52.17,24.56,21.29,64.9,19.0,80,23.0,60,0.0,0.0,0.0
2017-09-14 12:00:00,26.06,44.23,24.26,25.93,43.65,24.64,25.23,46.34,24.14,25.96,43.62,25.0,50,20.0,65,0.0,0.0,0.0
2017-09-14 15:00:00,27.31,41.85,24.71,27.52,41.36,24.83,26.7,45.15,24.41,25.26,50.4,26.0,45,25.0,50,0.0,0.0,0.0
2017-09-14 18:00:00,27.25,47.34,24.9,27.25,46.64,24.83,26.09,50.12,24.41,24.41,51.86,23.0,60,26.0,50,0.0,0.0,0.0
2017-09-14 21:00:00,26.24,52.29,24.75,26.39,50.03,25.06,25.38,52.35,24.33,24.07,52.01,19.0,65,23.0,60,0.0,0.0,0.0
2017-09-15 12:00:00,26.61,42.16,24.64,26.51,41.85,24.79,25.75,43.22,24.45,26.0,40.38,25.0,50,21.0,70,0.0,0.0,0.0
2017-09-15 15:00:00,27.89,35.62,25.13,27.61,35.44,25.02,26.76,38.64,24.79,26.27,35.32,26.0,50,25.0,60,0.0,0.0,0.0
2017-09-15 18:00:00,27.74,36.08,25.21,27.43,36.14,25.17,26.67,38.55,24.87,25.78,38.95,23.0,60,27.0,55,0.0,0.0,0.0
2017-09-15 21:00:00,26.73,39.56,25.17,26.21,39.53,25.09,25.11,42.58,24.52,22.73,45.54,19.0,70,24.0,65,0.0,0.0,0.0
2017-09-16 12:00:00,25.23,46.06,24.29,24.8,45.45,24.33,23.58,49.88,23.76,23.37,47.59,25.0,60,21.0,75,0.0,0.0,0.0
2017-09-16 15:00:00,26.91,43.8,24.6,26.58,44.17,24.48,25.51,47.5,24.26,25.2,46.92,27.0,50,25.0,60,0.0,0.0,0.0
2017-09-16 18:00:00,26.85,43.28,24.79,26.48,42.86,24.6,25.66,45.09,24.33,24.65,45.76,24.0,60,25.0,55,0.0,0.0,0.0
2017-09-16 21:00:00,25.87,46.09,24.48,25.48,45.73,24.56,24.38,49.21,24.14,22.24,53.63,20.0,75,22.0,65,0.0,0.0,0.0
2017-09-17 12:00:00,26.18,49.18,24.37,26.54,45.36,24.41,25.38,49.33,24.06,25.69,47.19,25.0,60,22.0,80,0.0,0.0,0.0
2017-09-17 15:00:00,27.52,49.94,24.71,27.83,47.62,24.87,26.67,51.37,24.33,25.96,51.56,25.0,50,25.0,65,0.0,0.0,0.0
2017-09-17 18:00:00,27.37,54.91,24.87,27.46,52.35,25.02,26.51,56.47,24.52,25.35,56.53,22.0,65,24.0,75,0.0,0.0,0.0
2017-09-17 21:00:00,25.84,48.99,24.56,26.36,47.37,24.9,25.69,50.09,24.41,23.83,53.05,18.0,85,23.0,80,0.0,0.0,0.0
2017-09-18 12:00:00,25.2,58.12,23.8,25.72,54.88,24.67,24.77,59.28,24.1,24.68,56.99,25.0,70,20.0,60,0.0,0.0,0.0
2017-09-18 15:00:00,26.61,49.82,24.45,27.28,46.67,25.02,26.33,49.6,24.37,25.38,50.09,24.0,75,23.0,45,0.0,0.0,0.0
2017-09-18 18:00:00,26.64,47.44,24.14,26.85,44.78,25.02,25.96,48.14,24.48,24.62,46.64,24.0,80,23.0,50,0.0,0.0,0.0
